doctor,doctor_type,name,text
"Dr. Tanesha Francis, DMD",Pediatric Dentist,"Khloe A., verified patient","The staff and Dr. Tanesha Francis were friendly, patient and informative which made the overall experience for my daughter very pleasurable. The office is very clean and kid-friendly which was a huge plus. We will definitely be returning and i would absolutely be referring them to friends and family."
"Dr. Tanesha Francis, DMD",Pediatric Dentist,"Emeylee L., verified patient","The visit went well. I was looking for a pediatrician for my girls and thought Dr Francis and her team did a really good job capturing what I was trying to find.  The office is kids friendly and comfortable.

 "
"Dr. Tanesha Francis, DMD",Pediatric Dentist,Initials hidden,My kids love Dr. Francis; she makes them feel so comfortable and respected and listened-to. This office makes visiting the dentist fun for them. I do find that we often have long waits though.
"Dr. Tanesha Francis, DMD",Pediatric Dentist,"Syncere W., verified patient",Awesome and my son enjoys his visit...and so far so good ..zero cavities.
"Dr. Tanesha Francis, DMD",Pediatric Dentist,"Morgan L., verified patient",
"Dr. Tanesha Francis, DMD",Pediatric Dentist,Initials hidden,
"Dr. Evan Cyrkin, DDS",Pediatric Dentist,"MC, verified patient",
"Dr. Evan Cyrkin, DDS",Pediatric Dentist,"AR, verified patient",Dr. Cyrkin was very patient with my son and was done quickly. He did an excellent job!
"Dr. Evan Cyrkin, DDS",Pediatric Dentist,"RA, verified patient",Great explanation of procedures! Made my child feel comfortable. Nice facility. Great staff. Comfortable atmosphere.
"Dr. Evan Cyrkin, DDS",Pediatric Dentist,"OF, verified patient",Dr. Evan was so great with my son Odin! He was very gentle and easy going!
"Dr. Evan Cyrkin, DDS",Pediatric Dentist,"AN, verified patient",Wonderful experience! The kids love Dr. Evan! Always explains everything & the kids are always comfortable.
"Dr. Evan Cyrkin, DDS",Pediatric Dentist,"EK, verified patient",Dr. Evan made Ethan's 1st fillings virtually painless! Considering that I found Dr. Evan on a goolgle search I wasnt sure what to expect. I would highly recommend this dentist!
"Dr. Evan Cyrkin, DDS",Pediatric Dentist,"RR, verified patient","Professional, courteous and very caring. Dr. Evan made Reena feel relaxed and comfortable."
"Dr. Evan Cyrkin, DDS",Pediatric Dentist,"PL, verified patient","Dr. Evan is the best! They don't take my insurance, and he does everything he can to help me. I would recomend Dr. Evan to everyone I know and more."
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Derrick M., verified patient","Staff is very patient, and friendly. They go out of their way to make you feel at home. "
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Jennifer N., verified patient","Great experience! The entire staff was friendly, straightforward, and efficient. "
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,"comically bad experience. have never seen a dentist that waltzed in and recommended a filling, followed by a brisk 5 minute cleaning that left me covered in water and polish. the entire experience was insulting"
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Kathleen S., verified patient","Really quick, seamless visit. It was the first time a dentist in NYC didn’t try to sell me some ridiculous unnecessary teeth whitening or cosmetic service.  No muss, no fuss and great experience."
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Lauren G., verified patient","Dr Stern was professional and friendly, great place!"
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,"Overall great experience. Everyone on staff was super friendly and quick! The medical advice was soundly given. Zocdoc, however, signed me up for a timeslot that wasn't available on their schedule. They quickly accommodated me, however. I would recommend calling the office to book."
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Catrise L., verified patient",He was very thorough.  Very efficient. Absolutely love this place! I felt very comfortable discussing my concerns with them
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Joseph V., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,Dentist was a little rude about some previous dental work. Hygenist was great and thorough.
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Mauro B., verified patient",Very caring & professional. 
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,It was actually pretty good and quick. I'm not a fan of dentists or their offices but this one was actually good. The ladies were very cordial and the dentist was so sweet. She was also delicate. I definitely would return. 
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,Great.
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Ariadne L., verified patient",It was awesome they treated me like family and helped me in all that I needed. I will be going again!!!!!
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,Great. But waited forever in between Alexander and the person that actually cleaned my teeth.
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,Very satisfied. 
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","oksana S., verified patient",GREAT PERSONALITY! PROFESSIONAL AND GOOD LISTENER!HIGHLY RECOMENDED!
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Ashley H., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Charlotte S., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Jimmy B., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Roland D., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Dilafruz K., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Victoria C., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Michael S., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Ali H., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Sangam S., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Laura Sofia S., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Nia L., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Asia S., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Andrew W., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Emily D., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Madelyn M., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Paul T., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Itohan A., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Jonathan G., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Carissa L., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist","Cecile L., verified patient",
"Dr. Alexander Heifitz, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,
"Dr. Yoon Hee (Sarah) Kim, DDS",Pediatric Dentist,Initials hidden,
"Dr. Yoon Hee (Sarah) Kim, DDS",Pediatric Dentist,"SC, verified patient","Great, Dr. Kim is very helpful and communicates well, especially with my daughter."
"Dr. Yoon Hee (Sarah) Kim, DDS",Pediatric Dentist,"LK, verified patient",
"Dr. Yoon Hee (Sarah) Kim, DDS",Pediatric Dentist,Initials hidden,
"Dr. Yoon Hee (Sarah) Kim, DDS",Pediatric Dentist,"Romain B., verified patient",
"Dr. Yoon Hee (Sarah) Kim, DDS",Pediatric Dentist,"Augusto G., verified patient",
"Dr. Yoon Hee (Sarah) Kim, DDS",Pediatric Dentist,"Anika S., verified patient",
"Dr. Yoon Hee (Sarah) Kim, DDS",Pediatric Dentist,Initials hidden,
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Ariel D., verified patient",I actually saw another doctor in his practice. She was awesome...Dr. Tkacuk was also terrific the last time I saw him.
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist",Initials hidden,Very nice and friendly
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist",Initials hidden,
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Ariel D., verified patient","Very professional and relatable. I had a filling done in 10 minutes and he before
and he described and showed me a preview video to better understand the procedure."
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Arelys N., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist",Initials hidden,There are several dentists in the practice and I wasn't seen by Dr Tkackuk specifically.  I just came for a cleaning and everyone was cery nice and pleasant. No complaints at all.
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Creighton D., verified patient",Ive been seen by a few doctors in this office and they are all great.
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Anna S., verified patient","A clean and modern office with welcoming receptionists.  I was taken in right away, with no wait time. The doctor was very careful, precise, thorough, and overall a pleasant person. "
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Yiyang Z., verified patient",Very nice experience overall!
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Daneyal M., verified patient","Great dentist. I will be having, and have had multiple visits for extensive dental work. I am really happy with the choice I made which was based on other people's positive reviews of him. I am happy to add one more."
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Cyprian K., verified patient",Very professional and clear. Answered all my questions and provided options
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Yelena A., verified patient",Dr. Tkachuk is very kind and efficient. He made sure I was comfortable and that the appointment was relatively painless. 
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Ada L., verified patient",I had two dental fillings and Dr. Igor and his assistant worked as a great team and made me feel completely at ease.  I barely felt a thing as he was drilling at the cavities.  
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Mary B., verified patient",Igor Tkachuk's office was clean and organized. They got me in and out efficiently. 
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Daniel S., verified patient","It was everything you could want from an unfortunate visit to fill three cavities. He was quick, the work was painless, and the wait wasn't so bad."
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Ray L., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Greg S., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Myung G., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Shanique C., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Moises D., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist",Initials hidden,
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Thomas S., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Laura L., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Farida M., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist",Initials hidden,
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist",Initials hidden,
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Melina A., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist",Initials hidden,
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist",Initials hidden,
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist",Initials hidden,
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist",Initials hidden,
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Alyzeh R., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Nicole P., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Elizabeth H., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist",Initials hidden,
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist",Initials hidden,
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Patty R., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Bianca C., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist",Initials hidden,
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist",Initials hidden,
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Maribell G., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Hanna M., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist",Initials hidden,
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Antonina S., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Leevorn C., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Benjamin O., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist",Initials hidden,
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist","Mamadou D., verified patient",
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist",Initials hidden,
"Dr. Igor Tkachuk, DDS","Dentist, Cosmetic Dentist",Initials hidden,
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Jahren P., verified patient",I enjoyed my visit. She made the procedure painless 
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Stephanie F., verified patient","Michelle is an excellent dentist. The practice is well run, the staff is responsive and friendly and I felt like I was in great hands throughout the entire process. I am really happy with the front teeth bondings, my smile is perfect now. So worth it!"
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,Dr. Han is incredibly knowledgeable and friendly - she definitely inspires confidence. All of her staff are super friendly as well. The office is like a spa.
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Jacqueline O., verified patient",Dr. Han and her team are amazing! This is my first time going and it was a very pleasant experience. She explains and answers every question throughly. Dr. Han makes you feel very comfortable!
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"William S., verified patient","Dr. Han's practice helps to avoid the apprehension most feel about dentistry, while also offering top-notch service in a state-of-the-art facility. I would highly recommend you avail yourself of this doctor and her service."
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Stephen C., verified patient","Dr. Han is great, as is the whole set-up at Lumia. I felt very comfortable throughout and would recommend Dr. Han to anybody. "
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Jonathan A., verified patient","Dr. Mee Kyung is very knowledgeable, and patient. The office is very nice, and her office staff are very friendly. Overall best Dentist experience I have ever had!"
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Martin G., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,"Dr Han is incredibly knowledgeable and patient, really took the time to explain and educate me on everything and walked me through the  different options. 

The office was immaculate with all state of the art dental technology and also an amazing coffee machine! "
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Marine D., verified patient",Very friendly! Brand new facility with state of the art equipment. Will return.
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Dana F., verified patient",Dr Han was very professional and kind and seemed very competent!
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Shani A., verified patient","5 Stars - I tend to shy from superlatives, but definitely the best trip to the dentist I've ever had. Very thoughtful and took the time to answer my many questions. Highly recommend this dentist."
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Marine D., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"David Y., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Su L., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Berklee F., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Berklee F., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Corey G., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Cherry H., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Caitlyn B., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Gina D., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Michael K., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Lynette M., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Rebecca S., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Yue L., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Chris N., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Richard C., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Jennifer G., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Anthony P., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Aaron W., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Kody P., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"James S., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,"Amir G., verified patient",
"Dr. Mee Kyung (Michelle) Han, DMD",Dentist,Initials hidden,
"Dr. Kathleen Van Vorst, DMD","Pediatric Dentist, Dentist","Gabriella B., verified patient",
"Dr. Kathleen Van Vorst, DMD","Pediatric Dentist, Dentist","Nadua R., verified patient",I would highly recommend Kathleen
"Dr. Kathleen Van Vorst, DMD","Pediatric Dentist, Dentist","Jung Min L., verified patient",
"Dr. Kathleen Van Vorst, DMD","Pediatric Dentist, Dentist",Initials hidden,Dr. Katie has seen my daughter since she got her first tooth! At each visit I've found her to be kind and knowledgable. I also appreciate the staff with their happy and helpful attitudes!
"Dr. Kathleen Van Vorst, DMD","Pediatric Dentist, Dentist","Maki S., verified patient",My child loved seeing her. We'll definitely be back!
"Dr. Kathleen Van Vorst, DMD","Pediatric Dentist, Dentist","Chahine M., verified patient",
"Dr. Kathleen Van Vorst, DMD","Pediatric Dentist, Dentist",Initials hidden,
"Dr. Kathleen Van Vorst, DMD","Pediatric Dentist, Dentist",Initials hidden,
"Dr. Fa Sun, DMD",Dentist,"Akron W., verified patient","Unhelpful and expensive. They basically parroted back to me we what I was already saying, then charged a ridiculous amount of money to do so, and even more money to fix it."
"Dr. Fa Sun, DMD",Dentist,"Fabian J., verified patient",Great 
"Dr. Fa Sun, DMD",Dentist,"Fabian J., verified patient","The man is the best hands down, Very polite, professional and caring "
"Dr. Fa Sun, DMD",Dentist,"Imani P., verified patient",Great 
"Dr. Fa Sun, DMD",Dentist,"EM, verified patient",Excellent.
"Dr. Fa Sun, DMD",Dentist,"TS, verified patient",Great & got my tooth pulled. First time very nice.
"Dr. Fa Sun, DMD",Dentist,"SP, verified patient","My experience was quick & easy, although I could not be seen the doctor still tried to assist me."
"Dr. Fa Sun, DMD",Dentist,"PS, verified patient",
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor",Initials hidden,Good
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Carol D., verified patient",Dr. Venkat is thorough and to the point. I used to work close to his Fulton Street location and most of my co-workers were patients of his. He is good with follow up and listens. I highly recommend him. 
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor",Initials hidden,"Didn't listen to me, prescribed things for the future not the current which led to another painful sleepless night "
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Payum F., verified patient","Out of all of the doctors I've ever had, Dr. Venkat has been my favorite. He's really nice, soft spoken, and completely genuine with his patients. "
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Natalie T., verified patient","I like Dr.Venkat he has been my famil doctor for many years, he's very attentive and caring. "
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Sarah S., verified patient",Dr. Venkat is professional and prompt.
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Sanjay S., verified patient",
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Trevor N., verified patient",nice doc. terrible service
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Svetlana A., verified patient",Great visit 
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor",Initials hidden,Dr. Venkat was incredibly efficient and caring/kind during our visit. I was in and out which was essential during the work day and everything I needed was provided. The office could be a bit more cleanly but was otherwise very functional.
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Michael T., verified patient",Dr. Venkat was great. Quick visit and he was very professional and helpful. He was able to refer me to a specialist and be seen right away. 
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Benjamin N., verified patient",In and out pretty hastily
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Kevin C., verified patient","great, easy, fast"
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Karen C., verified patient",I was a new patient and was seen right away. Dr. Kaliyur Venkat was friendly and answered all of my questions.
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor",Initials hidden,"Doctor could tend to be a little more friendlier, especially to return patients. Bedside manner is very cold."
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor",Initials hidden,Did not get a personal feel from the doctor. Just robotic questions and seemed rushed. Even though the waitingiting room was empty. 
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Yujin O., verified patient",He was fast and great!
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Jermaine S., verified patient","Excellent!
"
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Anushree M., verified patient",I would rate Dr. Venkat as one of the best doctors in downtown NYC
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Ratna G., verified patient",Great gentile doctor!
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Judith W., verified patient",
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Cesar S., verified patient",His examinations are very thorough! 
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Christine R., verified patient",Literally  no wait time! I was in an out. Loving it.
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Joanne L., verified patient",The Doctor didnt even introduce hisself. He was very cold and unapproachable! health is such a personal thing and he didnt try to make me feel comfortable at all!
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Natalie R., verified patient","Friendly and personable. Quick and easy visit. Came in for strep test -- they do not have a quick test machine, had to send to a lab. "
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Arvind R., verified patient","I have been visiting Dr. Venkat for years now and am pleased as always. This is the first time using ZocDoc, and it worked out perfectly in setting up the appointment. "
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor",Initials hidden,It was a great visit Dr. Venkat is very knowledgeable and outgoing as I changed Drs. for the first time in 2 years. I look forward to seeing him again. 
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor",Initials hidden,"Dr. Venkat was direct, but polite and knowledgable. He was confident in his suggestions and was able to recommend a relevant specialist for my needs."
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor",Initials hidden,"I went there for my second annual physical/wellness exam.
It was very quick. Questions. Urine, Blood Sample,Checking blood pressure, heart rate, etc and I was out of there."
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","David H., verified patient",Very professional and informative. I would highly recommend this doctor to anyone in need of a neurologist. 
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor",Initials hidden,He is disrespectful. And mean! It's like a fake office .. He is probably collecting insurance money! After I get my results! I'm never going back there again!! And I don't recommend anyone going there! 
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor",Initials hidden,In and out! Not bad.
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Tim M., verified patient",Very professional and to the point!
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Shehzad A., verified patient",The doctor doesn't waste your time and listens to what you have to say. Highly recommended. 
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor","Menghui C., verified patient","Good doctor, polite staff, clean place, and they kept my record from years ago!"
"Dr. Kaliyur Venkat, MD","Internist, Primary Care Doctor",Initials hidden,
