doctor,doctor_type,name,text
"Dr. Leonardo (Sarkis) Vando, MD","Addiction Specialist, Psychiatrist",Initials hidden,
"Dr. Leonardo (Sarkis) Vando, MD","Addiction Specialist, Psychiatrist",Initials hidden,
"Dr. Leonardo (Sarkis) Vando, MD","Addiction Specialist, Psychiatrist",Initials hidden,"He needs full blood work along with numerous MRI before he can even see you.

rude doctor
"
"Dr. Leonardo (Sarkis) Vando, MD","Addiction Specialist, Psychiatrist",Initials hidden,"Seems like a good person.  I recommend him....Only downside is he sees many patients, so if you book later in the day, you may have to wait."
"Dr. Tejal Kaur, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist",Initials hidden,I felt that she listened very well and she was very non-judgmental which helped a lot!
"Dr. Tejal Kaur, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist",Initials hidden,
"Dr. Tejal Kaur, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist",Initials hidden,"Dr.Kaur struck me as very professional, knowledgeable and sympathetic. She asked all the right questions, and was very thorough in looking at all the aspects my life experiences to form a comprehensive view of my personality and perspective. I'm very  impressed.  "
"Dr. Tejal Kaur, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist",Initials hidden,"She's very compassionate.
Her administrative assistant was lovely."
"Dr. Tejal Kaur, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist",Initials hidden,Very comforting and patient. I will be visiting her regularly as she helped improve my quality of life in treating my anxiety issues. 
"Dr. Tejal Kaur, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist",Initials hidden,Dr. Kaur was excellent.  I am very excited to continue to my relationship with her. 
"Dr. Tejal Kaur, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist",Initials hidden,Perfect
"Dr. Tejal Kaur, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist",Initials hidden,"Very attentive, intelligent, helpful, compassionate. Abreast with tech and also uses email to consult/help, and online prescriptions to order meds from your pharmacy of choice, and so on."
"Dr. Tejal Kaur, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist",Initials hidden,
"Dr. Tejal Kaur, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist",Initials hidden,
"Dr. Tejal Kaur, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist",Initials hidden,"A very professional and pleasant experience, her attention to detail and care for the patient's needs is great! Highly recommended"
"Dr. Tejal Kaur, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist",Initials hidden,
"Dr. Tejal Kaur, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist","Zidane (zedaan) A., verified patient",
"Dr. Tejal Kaur, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist",Initials hidden,
"Dr. Tejal Kaur, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist",Initials hidden,
"Dr. Tejal Kaur, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist",Initials hidden,
"Dr. Tejal Kaur, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist",Initials hidden,
"Dr. Tejal Kaur, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist",Initials hidden,
"Dr. Sevil Gamer, MD",Psychiatrist,Initials hidden,"Would not recommend to anyone in distress. Found her bedside manner harsh and uncaring, and her business practices frankly unethical. Left feeling completely used."
"Dr. Sevil Gamer, MD",Psychiatrist,Initials hidden,she's a wonderful person
"Dr. Sevil Gamer, MD",Psychiatrist,Initials hidden,"caring and knowledgable, patient and very human as well as terrifically smart.  "
"Dr. Sevil Gamer, MD",Psychiatrist,Initials hidden,
"Dr. Sevil Gamer, MD",Psychiatrist,Initials hidden,
"Dr. Sevil Gamer, MD",Psychiatrist,Initials hidden,
"Dr. Sevil Gamer, MD",Psychiatrist,"Richard D., verified patient",
"Dr. Sevil Gamer, MD",Psychiatrist,Initials hidden,
"Dr. Sevil Gamer, MD",Psychiatrist,"Wendy S., verified patient",
"Dr. Sevil Gamer, MD",Psychiatrist,Initials hidden,
"Dr. Sevil Gamer, MD",Psychiatrist,Initials hidden,
"Dr. Sevil Gamer, MD",Psychiatrist,Initials hidden,
"Dr. Sevil Gamer, MD",Psychiatrist,Initials hidden,
"Dr. Sevil Gamer, MD",Psychiatrist,Initials hidden,
"Dr. Carl Erik Fisher, MD",Psychiatrist,"HL, verified patient",Excellent. Dr. Fisher was able to provide an array of options regarding withdrawls and treatment of heroin. Dr. Fisher also called to check in about how my recovery was going.
"Dr. Carl Erik Fisher, MD",Psychiatrist,"GK, verified patient","Relaxing, I am often very excited before and feel mentally refreshed afterwards. Unfortunately 45 minutes does not seem to be enough time."
"Dr. Carl Erik Fisher, MD",Psychiatrist,Initials hidden,
"Dr. Carl Erik Fisher, MD",Psychiatrist,Initials hidden,
"Dr. Carl Erik Fisher, MD",Psychiatrist,Initials hidden,
"Dr. Carl Erik Fisher, MD",Psychiatrist,Initials hidden,
"Dr. Carl Erik Fisher, MD",Psychiatrist,Initials hidden,
"Dr. Carl Erik Fisher, MD",Psychiatrist,"MS, verified patient",
"Dr. Randall Ross, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,"Dr. Ross is a genuinely fantastic doctor. He's attentive, caring, timely and friendly. Honestly the best psychiatrist I've seen "
"Dr. Randall Ross, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,Professional and efficient!
"Dr. Randall Ross, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,He seemed to be able to determine my needs in the shorter time we had and he seemed professional and knowledgeable
"Dr. Randall Ross, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,I was very happy with my visit with Dr. Ross and plan on going back for further visits.  
"Dr. Randall Ross, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,Dr. Ross is a very laid back and personable practitioner.  He is very attentive and professional.  He listened to my needs and acted accordingly.     
"Dr. Randall Ross, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Randall Ross, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Randall Ross, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Randall Ross, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Randall Ross, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Pascal Saremsky, MD","Pediatric Neurologist, Neurologist","Shadeek B., verified patient",The staff was very warm and welcoming. Dr. Saremsky is very thorough and good with kids. I definitely recommend him.
"Dr. Pascal Saremsky, MD","Pediatric Neurologist, Neurologist","KS, verified patient",Dr. Saremsky is so attentive & thorough. My son has gained a new friend. Thank you so much for giving me an appointment in such short notice.
"Dr. Pascal Saremsky, MD","Pediatric Neurologist, Neurologist",Initials hidden,"Dr. Saremsky is extremely thorough and professional and explains everything without being the least bit condescending. He is obviously doing what he is meant to do. The front office staff are also friendly, which is the proverbial icing on the cake. "
"Dr. Pascal Saremsky, MD","Pediatric Neurologist, Neurologist","Shawnta S., verified patient",
"Dr. Pascal Saremsky, MD","Pediatric Neurologist, Neurologist","CA, verified patient",The doctor was very patient even though my son was not being cooperative at first. He was very well spoken and very informative. It made me feel extremely comfortable and calmed my nerves down. I will be coming back for a follow up visit for sure.
"Dr. Pascal Saremsky, MD","Pediatric Neurologist, Neurologist","Yumeka A., verified patient",
"Dr. Pascal Saremsky, MD","Pediatric Neurologist, Neurologist","Sherwin M., verified patient",
"Dr. Pascal Saremsky, MD","Pediatric Neurologist, Neurologist","Leilani N., verified patient",
"Dr. Gregory Sayer, MD",Psychiatrist,"LW, verified patient","Dr. Sayer is an insightful, astute doctor who is also empathetic and compassionate.  He is helping me overcome my issues.  A fantastic doctor whom I strongly recommend."
"Dr. Gregory Sayer, MD",Psychiatrist,"MB, verified patient",Dr. Sayer is very patient and understanding. He truly cares about his patients and works with you in a thoughtful way. Highly recommend. 
"Dr. Gregory Sayer, MD",Psychiatrist,"BD, verified patient","Dr. Sayer is an exceptional doctor.  His professionalism coupled with his pro-activity has helped my family and my son.  Dr. Sayer understood the needs of my son and developed a great working plan.  He is caring and attentive, and I highly recommend him.  "
"Dr. Gregory Sayer, MD",Psychiatrist,"SH, verified patient",Excellent meeting! The Doctor was personable and understood my situation quickly. I will see him again
"Dr. Gregory Sayer, MD",Psychiatrist,Initials hidden,
"Dr. Gregory Sayer, MD",Psychiatrist,Initials hidden,
"Dr. Gregory Sayer, MD",Psychiatrist,Initials hidden,
"Dr. Gregory Sayer, MD",Psychiatrist,Initials hidden,
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,Initials hidden,"Finally a glimmer of light in the search for an expert, knowledgeable psychiatrist who is not a pill pusher and is really concerned about the well-being of his patients. I strongly recommend him."
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,Initials hidden,Dr. Bhatt is an amazing doctor and person.  I feel very fortunate to be in his care.  
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,Initials hidden,Dr. Bhatt is extremely smart and I believe to be one of the best Psychiatrists in the city. Highly recommended!
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,Initials hidden,Easy to talk to. Non judgmental. Provides super helpful tools. 
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,Initials hidden,
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,"Amanda B., verified patient",
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,Initials hidden,
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,Initials hidden,
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,Initials hidden,
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,Initials hidden,
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,Initials hidden,
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,Initials hidden,
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,Initials hidden,
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,Initials hidden,
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,Initials hidden,
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,Initials hidden,
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,Initials hidden,
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,Initials hidden,
"Dr. D Harshad Bhatt, MD, PhD",Psychiatrist,Initials hidden,
"Dr. Vikas Malik, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,He was able to cut to the chase and give me the advice needed.  Great doctor!
"Dr. Vikas Malik, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,"The appointment with Dr. Malik was great. I felt comfortable right away. He listens to you, takes the necessary time to explain anything that's going on, and answer all questions you have. It was also very easy to get an appointment. I would highly recommend him! "
"Dr. Vikas Malik, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,"He was very knowledgable and professional. He talked to me about my condition, and afterward outlined all of my options clearly. He also gave me good advice about managing my condition in the medium and long terms. I don't have any negative things to say about the visit."
"Dr. Vikas Malik, MD","Child and Adolescent Psychiatrist, Psychiatrist","EH, verified patient","Extremely thorough, great at explaining things, going through medication options and thinking about interactions in between drugs. Puts past psychatrists to shame."
"Dr. Vikas Malik, MD","Child and Adolescent Psychiatrist, Psychiatrist","TL, verified patient",Excellent! 
"Dr. Vikas Malik, MD","Child and Adolescent Psychiatrist, Psychiatrist","AB, verified patient",Excellent. Easy to talk to and collaborate with. Never feel like I'm being talked down to or judged. Would recommend!
"Dr. Vikas Malik, MD","Child and Adolescent Psychiatrist, Psychiatrist","William L., verified patient",
"Dr. Vikas Malik, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Bindoo Rughani-Shah, MD, FAAP",Pediatrician,"GD, verified patient",Great as always.
"Dr. Bindoo Rughani-Shah, MD, FAAP",Pediatrician,"TR, verified patient",Good was seen right away Marisol was great like always. Doctor was great too. Staff is always very helpful.
"Dr. Bindoo Rughani-Shah, MD, FAAP",Pediatrician,"KP, verified patient","Most informative, very thorough. Dr. Rughani-Shah is the very best pediatrician that we have been able to find."
"Dr. Bindoo Rughani-Shah, MD, FAAP",Pediatrician,"SK, verified patient","Very good, highly recommended."
"Dr. Pascal Saremsky, MD","Pediatric Neurologist, Neurologist","Shadeek B., verified patient",The staff was very warm and welcoming. Dr. Saremsky is very thorough and good with kids. I definitely recommend him.
"Dr. Pascal Saremsky, MD","Pediatric Neurologist, Neurologist","KS, verified patient",Dr. Saremsky is so attentive & thorough. My son has gained a new friend. Thank you so much for giving me an appointment in such short notice.
"Dr. Pascal Saremsky, MD","Pediatric Neurologist, Neurologist",Initials hidden,"Dr. Saremsky is extremely thorough and professional and explains everything without being the least bit condescending. He is obviously doing what he is meant to do. The front office staff are also friendly, which is the proverbial icing on the cake. "
"Dr. Pascal Saremsky, MD","Pediatric Neurologist, Neurologist","Shawnta S., verified patient",
"Dr. Pascal Saremsky, MD","Pediatric Neurologist, Neurologist","CA, verified patient",The doctor was very patient even though my son was not being cooperative at first. He was very well spoken and very informative. It made me feel extremely comfortable and calmed my nerves down. I will be coming back for a follow up visit for sure.
"Dr. Pascal Saremsky, MD","Pediatric Neurologist, Neurologist","Yumeka A., verified patient",
"Dr. Pascal Saremsky, MD","Pediatric Neurologist, Neurologist","Sherwin M., verified patient",
"Dr. Pascal Saremsky, MD","Pediatric Neurologist, Neurologist","Leilani N., verified patient",
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,Doctor seemed more concerned about getting paid than to actually treat me as a patient. He kept cutting me off and I did not feel he genuinely was concern about my situation. He does not accept insurance so you are on your own. Will not be coming back 
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,"Dr. Ozden listened to everything I had to say and asked appropriate questions. He was practical, yet sympathized with me and quickly came up with a plan for me to get the help I needed. I would highly recommend him. "
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,"Dr. Ozden was compassionate and understanding of my particular issues. I felt immediately at ease with him.

Great doctor."
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,Doctor Ozden has been immensely helpful for me. He has a great bedside manner and is easy to talk to.  I look forward to working with him going forward. I highly recommend Dr Ozden!  
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,"he is great...very concerned, knowlegable,good listener, highly sympathetic expert on meds"
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,Terrific doctor
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,"If you want textbook with seemingly no real life experience, then he's your guy "
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist","Deyanira M., verified patient",
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist","Rene G., verified patient",
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,
"Dr. Richard Brent, MD",Psychiatrist,"Johnalynn B., verified patient",Smart intelligent little confusion
"Dr. Richard Brent, MD",Psychiatrist,Initials hidden,"He was great, very intuitive and just overall a great doctor. "
"Dr. Richard Brent, MD",Psychiatrist,Initials hidden,Dr. Brent is very caring. He was able to find the right drugs to treat me without any trial and error.  I am very happy I decided to come see him. He has a calming presence and is a good listener. 
"Dr. Richard Brent, MD",Psychiatrist,Initials hidden,"Ultimately, I received the medication I needed. However, I felt uncomfortable in the office."
"Dr. Richard Brent, MD",Psychiatrist,Initials hidden,"He is a fantastic doctor, really understands his patients and gets to the heart of the problems that you're dealing with!  Very calm and patient, wonderful ""bedside"" manner and would make a great doctor for anyone who needs counseling!  Very Highly Recommended!"
"Dr. Richard Brent, MD",Psychiatrist,Initials hidden,Very good doctor. 
"Dr. Richard Brent, MD",Psychiatrist,Initials hidden,I found Dr. Brent to be quite abrasive. 
"Dr. Richard Brent, MD",Psychiatrist,Initials hidden,Dr. Brent was amazing. You can tell he takes a personalized approach to his patients. He made me feel comfortable and understood without any indication that he was trying to push his own agenda or protocol. I would highly reccomend Dr. Brent. 
"Dr. Richard Brent, MD",Psychiatrist,"Johnalynn B., verified patient",
"Dr. Richard Brent, MD",Psychiatrist,"Johnalynn B., verified patient",
"Dr. Richard Brent, MD",Psychiatrist,"Joseph M., verified patient",
"Dr. Richard Brent, MD",Psychiatrist,Initials hidden,
"Dr. Richard Brent, MD",Psychiatrist,Initials hidden,
"Dr. Richard Brent, MD",Psychiatrist,Initials hidden,
"Dr. Richard Brent, MD",Psychiatrist,Initials hidden,
"Dr. Richard Brent, MD",Psychiatrist,Initials hidden,
"Dr. Richard Brent, MD",Psychiatrist,Initials hidden,
"Dr. Richard Brent, MD",Psychiatrist,Initials hidden,
"Dr. Eman El Gamal, MD",Psychiatrist,"FL, verified patient",Routine monthly visit.
"Dr. Eman El Gamal, MD",Psychiatrist,"MD, verified patient","My doctor understands me. She explained my condition to me and involved me in deciding my treatment. She provides excellent care. The consummate professional, knowledgeable and compassionate."
"Dr. Eman El Gamal, MD",Psychiatrist,"JT, verified patient","Very informative, kind and compassionate people felt very comfortable."
"Dr. Eman El Gamal, MD",Psychiatrist,"CC, verified patient",We both love Dr. Gamal. Very caring smart woman.
"Dr. Eman El Gamal, MD",Psychiatrist,"JI, verified patient",Dr. El Gamal helped my son so much. He went from refusing to go to school for a year to applying for college.
"Dr. Ryan S. Sultan, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist","JF, verified patient",My ADHD had been untreated for years. I didn't realize you could even get treatment for it as an adult. Dr. Sultan has helped treat it. I am doing much better now with my disorganization and attention. Our work together has improved my school work and now my job.    
"Dr. Ryan S. Sultan, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist","BJ, verified patient","Dr. Sultan was extremely professional yet comfortable to talk with. He helped diagnose & treat my adult ADHD, which has helped in my personal & work life. "
"Dr. Ryan S. Sultan, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist","EC, verified patient",
"Dr. Ryan S. Sultan, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist","PW, verified patient",Great doctor!
"Dr. Ryan S. Sultan, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist","DL, verified patient","I have seen a lot of therapists, psychiatrists, psychologists etc so I could been called a expert. Dr. Sultan is the only one I have been able to stick with. I look forward to our appointments and feel he really cares about me. Plus, I'm doing better.   "
"Dr. Ryan S. Sultan, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist","DL, verified patient",I've had chronic anxiety and social phobias for years. My anxiety and social interactions have gotten much better in treatment. It has helped my career and relationship with friends and family.   
"Dr. Ryan S. Sultan, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist","MT, verified patient",Easy to talk to. Great with my son & family.
"Dr. Ryan S. Sultan, MD","Child and Adolescent Psychiatrist, Psychiatrist, Psychotherapist",Initials hidden,
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,Doctor seemed more concerned about getting paid than to actually treat me as a patient. He kept cutting me off and I did not feel he genuinely was concern about my situation. He does not accept insurance so you are on your own. Will not be coming back 
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,"Dr. Ozden listened to everything I had to say and asked appropriate questions. He was practical, yet sympathized with me and quickly came up with a plan for me to get the help I needed. I would highly recommend him. "
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,"Dr. Ozden was compassionate and understanding of my particular issues. I felt immediately at ease with him.

Great doctor."
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,Doctor Ozden has been immensely helpful for me. He has a great bedside manner and is easy to talk to.  I look forward to working with him going forward. I highly recommend Dr Ozden!  
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,"he is great...very concerned, knowlegable,good listener, highly sympathetic expert on meds"
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,Terrific doctor
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,"If you want textbook with seemingly no real life experience, then he's your guy "
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist","Deyanira M., verified patient",
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist","Rene G., verified patient",
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,
"Dr. Aykut Ozden, MD","Child and Adolescent Psychiatrist, Psychiatrist, Addiction Specialist",Initials hidden,
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,"Excellent, no attitude"
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,"This is my second visit with Dr. Fradkin, and he is absolutetly EXTRA-ordinary! He has this blessing of being able to get all the answers that he needs to help the patient, in a very smooth and pleasant way! Remarkable, his humane approach, that I so highly admire and enjoy!"
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist","Dean  J., verified patient",Fantastic 
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist","Ricardo T., verified patient","Very attentive and understanding 
Great Dr "
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,Very patient physician and asked all the right questions.. was very helpful . 
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,"Dr Yuli Fradkin is an excellent listener. He made recommendations for care.  I had to call him a couple of times after I left his office, and he responded in a timely fasion."
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,Hes a good listener
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,excellent doctor in many respects. 
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,"I like this man. However zocdoc recommended me to him and he doesn't even take my
Insurance "
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,I enjoyed my visit with this doctor. Talking to him was easy and enjoyable and I look forward to seeing him in the future.
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist","Mackenzie W., verified patient",Such an amazing nice man. Would reccomend him for people of all ages. Great with me and my kid!! 
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,He was very attentive and spent a full hour with me unlike other psychiatrists that shuffle you out in 5 minutes with a prescription. 
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,"Dr Fradkin was a great help.  He was professional  and helped us make the right decision.
I would highly recommend him to anyone in need."
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,"Extremely polite and knowledgable doctor. We love the service he provides for me and for our family. He is very professional.
"
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,He is excellent!
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist","Jeessica C., verified patient",
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Yuli Fradkin, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,
"Dr. Elizabeth Feingold, MD","Child and Adolescent Psychiatrist, Psychiatrist, Forensic Psychiatrist","Marie L., verified patient","Very knowledgeable. I felt comfortable 


"
"Dr. Elizabeth Feingold, MD","Child and Adolescent Psychiatrist, Psychiatrist, Forensic Psychiatrist",Initials hidden,Fantastic doctor! 
"Dr. Elizabeth Feingold, MD","Child and Adolescent Psychiatrist, Psychiatrist, Forensic Psychiatrist",Initials hidden,I really enjoyed meeting with Dr. Feingold. She instantly made me feel very comfortable and was very easy to talk to.
"Dr. Elizabeth Feingold, MD","Child and Adolescent Psychiatrist, Psychiatrist, Forensic Psychiatrist",Initials hidden,
"Dr. Elizabeth Feingold, MD","Child and Adolescent Psychiatrist, Psychiatrist, Forensic Psychiatrist",Initials hidden,
"Dr. Elizabeth Feingold, MD","Child and Adolescent Psychiatrist, Psychiatrist, Forensic Psychiatrist",Initials hidden,
"Dr. Elizabeth Feingold, MD","Child and Adolescent Psychiatrist, Psychiatrist, Forensic Psychiatrist",Initials hidden,
"Dr. Elizabeth Feingold, MD","Child and Adolescent Psychiatrist, Psychiatrist, Forensic Psychiatrist","Kerianne C., verified patient",
"Dr. Elizabeth Feingold, MD","Child and Adolescent Psychiatrist, Psychiatrist, Forensic Psychiatrist",Initials hidden,
"Dr. Elizabeth Feingold, MD","Child and Adolescent Psychiatrist, Psychiatrist, Forensic Psychiatrist",Initials hidden,
"Dr. Elizabeth Feingold, MD","Child and Adolescent Psychiatrist, Psychiatrist, Forensic Psychiatrist",Initials hidden,
"Dr. Elizabeth Feingold, MD","Child and Adolescent Psychiatrist, Psychiatrist, Forensic Psychiatrist",Initials hidden,
"Dr. Daniel Cohen, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,Dr. Cohen has helped me when many others could not.
"Dr. Daniel Cohen, MD","Child and Adolescent Psychiatrist, Psychiatrist","Gloria C., verified patient",It is always a wonderful feeling feeling seeing Dr.Cohen He has great Insight and compassion.
"Dr. Daniel Cohen, MD","Child and Adolescent Psychiatrist, Psychiatrist",Initials hidden,Great doctor -very compassionate and  easy to talk to.
