doctor,doctor_type,name,text
"Dr. Benjamin Chang, MD","Retina & Vitreous Surgeon, Ophthalmologist, Retina Specialist (Medical)","Aileen C., verified patient",
"Dr. Benjamin Chang, MD","Retina & Vitreous Surgeon, Ophthalmologist, Retina Specialist (Medical)",Initials hidden,
"Dr. Benjamin Chang, MD","Retina & Vitreous Surgeon, Ophthalmologist, Retina Specialist (Medical)",Initials hidden,
"Dr. Benjamin Chang, MD","Retina & Vitreous Surgeon, Ophthalmologist, Retina Specialist (Medical)",Initials hidden,
"Dr. Benjamin Chang, MD","Retina & Vitreous Surgeon, Ophthalmologist, Retina Specialist (Medical)",Initials hidden,
"Dr. Benjamin Chang, MD","Retina & Vitreous Surgeon, Ophthalmologist, Retina Specialist (Medical)",Initials hidden,
"Dr. Benjamin Chang, MD","Retina & Vitreous Surgeon, Ophthalmologist, Retina Specialist (Medical)","Chelsea S., verified patient",
"Dr. Benjamin Chang, MD","Retina & Vitreous Surgeon, Ophthalmologist, Retina Specialist (Medical)","William B., verified patient",
"Dr. Benjamin Chang, MD","Retina & Vitreous Surgeon, Ophthalmologist, Retina Specialist (Medical)","Jade D., verified patient",
"Angela M Godwin, NP","Family Nurse Practitioner, Nurse Practitioner",Initials hidden,Amazing amazing amazing. She's extremely hospitable and cares for her patients. 
"Angela M Godwin, NP","Family Nurse Practitioner, Nurse Practitioner","Samantha L., verified patient","Got here early for my appointment and waited about a half hour. My appointment was pretty quick, and everyone was very nice"
"Angela M Godwin, NP","Family Nurse Practitioner, Nurse Practitioner","Evelina W., verified patient","Very  professional but friendly people in this office
The visit was excellent and I will be going back"
"Angela M Godwin, NP","Family Nurse Practitioner, Nurse Practitioner","Kreuza K., verified patient",Dr. angela was amazing. So kind and answered all my questions. Definitely going to see heragain. Also the nurse ( didnt catch her name the best) and the girl in the front !!!
"Angela M Godwin, NP","Family Nurse Practitioner, Nurse Practitioner","Diana H., verified patient","Excellent,"
"Angela M Godwin, NP","Family Nurse Practitioner, Nurse Practitioner",Initials hidden,
"Angela M Godwin, NP","Family Nurse Practitioner, Nurse Practitioner",Initials hidden,
"Angela M Godwin, NP","Family Nurse Practitioner, Nurse Practitioner",Initials hidden,
"Angela M Godwin, NP","Family Nurse Practitioner, Nurse Practitioner","Nina R., verified patient",
"Angela M Godwin, NP","Family Nurse Practitioner, Nurse Practitioner",Initials hidden,
"Angela M Godwin, NP","Family Nurse Practitioner, Nurse Practitioner","Stephanie S., verified patient",
"Angela M Godwin, NP","Family Nurse Practitioner, Nurse Practitioner","Yana S., verified patient",
"Angela M Godwin, NP","Family Nurse Practitioner, Nurse Practitioner","Dewhite H., verified patient",
"Angela M Godwin, NP","Family Nurse Practitioner, Nurse Practitioner","Katiuska T., verified patient",
"Angela M Godwin, NP","Family Nurse Practitioner, Nurse Practitioner","Kim G., verified patient",
"Angela M Godwin, NP","Family Nurse Practitioner, Nurse Practitioner","Mariia S., verified patient",
"Dr. Veronica Ruelas, OD",Optometrist,"Margarita V., verified patient",She was wonderful and quick and knowledgeable! Highly recommend 
"Dr. Veronica Ruelas, OD",Optometrist,Initials hidden,
"Dr. Veronica Ruelas, OD",Optometrist,"Kevin K., verified patient","she was very good , the only problem was they would not accept my insurance for eye glasses which is a big turn off."
"Dr. Veronica Ruelas, OD",Optometrist,"Peter C., verified patient",Professional and prompt
"Dr. Veronica Ruelas, OD",Optometrist,Initials hidden,The office is located inside of a glasses shop. Dr. Ruelas is very personable and helpful. 
"Dr. Veronica Ruelas, OD",Optometrist,Initials hidden,
"Dr. Veronica Ruelas, OD",Optometrist,"Laura R., verified patient",
"Dr. Veronica Ruelas, OD",Optometrist,"Andrew F., verified patient",Very nice and comfortable setting. Swanky and chic office. Nice to have an eye exam in a relaxed/retail setting. Much more relaxing than other offices. Helpful staff.
"Dr. Veronica Ruelas, OD",Optometrist,"Jacinda G., verified patient","Dr. Veronica was amazing! She is extremely approachable and uses all top-of-the-line equipment when conducting the eye exam. Her assistant Lisa was a pleasure to talk to and assisted with contact lens/glasses options. Minimal wait time, very clean office, very chic ambiance. Definitely recommend! 5 Stars"
"Dr. Veronica Ruelas, OD",Optometrist,"Jamie R., verified patient",She was great and thorough!
"Dr. Veronica Ruelas, OD",Optometrist,"Jason O., verified patient",
"Dr. Veronica Ruelas, OD",Optometrist,"Kaitlyn H., verified patient",I loved her office feel in the middle of everything downtown.  Only complaint is I wished the in-house glasses vendor accepted my insurance - they did not. 
"Dr. Veronica Ruelas, OD",Optometrist,"Alana S., verified patient",
"Dr. Veronica Ruelas, OD",Optometrist,"Sophia P., verified patient","Very pleasant.  She was quite friendly, professional, caring, and put my daughter at ease during her visit. "
"Dr. Veronica Ruelas, OD",Optometrist,"Alex L., verified patient","I really enjoyed meeting Dr Ruelas and her staff, especially Lisa. Both ladies were personable and had a good sense of humor. Look forward to returning."
"Dr. Veronica Ruelas, OD",Optometrist,"Lauren V., verified patient","Absolutely perfect! Appointment was prompt, professional, and warm. Highly reccommend Dr. Ruelas and staff!!"
"Dr. Veronica Ruelas, OD",Optometrist,"William S., verified patient",Veronica was excellent and her office is a dream. I highly recommend. 
"Dr. Veronica Ruelas, OD",Optometrist,"German B., verified patient",Amazing! 
"Dr. Veronica Ruelas, OD",Optometrist,"Mark K., verified patient",
"Dr. Veronica Ruelas, OD",Optometrist,Initials hidden,"Disorganized, not thorough, not a good value and not worth it."
"Dr. Veronica Ruelas, OD",Optometrist,"Gilad S., verified patient",I was very pleased with the service. I am highly recommend Veronica to everyone who is looking for a reliable service.!!!
"Dr. Veronica Ruelas, OD",Optometrist,"Ashley R., verified patient",Very nice! Professional lady! The office is clean and artsy! I love it 
"Dr. Veronica Ruelas, OD",Optometrist,"Linzi S., verified patient",This was such a wonderful experience. Great vibes and very informative!
"Dr. Veronica Ruelas, OD",Optometrist,"Beth W., verified patient",
"Dr. Veronica Ruelas, OD",Optometrist,"Christine W., verified patient",Dr. Ruelas was great.   She was very informative and extremely thorough in her exam.   I would highly recommend her and plan on bringing my daughter in for an exam soon.  
"Dr. Veronica Ruelas, OD",Optometrist,"Ashley G., verified patient",
"Dr. Veronica Ruelas, OD",Optometrist,"Sanya M., verified patient",She is awesome! I don't think I have ever had a pleasant better eye doctor visit before this one 
"Dr. Veronica Ruelas, OD",Optometrist,Initials hidden,Friendly and responsive.
"Dr. Veronica Ruelas, OD",Optometrist,"Curtis P., verified patient",Dr.Ruelas is very professional and comforting when speaking with her. I had a great time being taking care of and now is my permanent eye doctor! 
"Dr. Veronica Ruelas, OD",Optometrist,Initials hidden,Dr. Ruelas was very quick and efficient. My only issue with them was the price of the glasses frames sold there was very high so I bought them elsewhere. Other than that though she was a very good doctor.
"Dr. Veronica Ruelas, OD",Optometrist,"Maria Mercedes L., verified patient",
"Dr. Veronica Ruelas, OD",Optometrist,Initials hidden,
"Dr. Veronica Ruelas, OD",Optometrist,"Srikanth R., verified patient","Great service, polite/kind, thoughtful.  They walked me thru my options, gave advice on next steps and things to think about for the health of my eyes!  "
"Dr. Veronica Ruelas, OD",Optometrist,"Karen A., verified patient",She is very professional and her staffers are welcoming and cordial.  I couldn't find my insurance card and everyone worked with me to get registered.  The doctor answered my questions and it was pleasant.  I've worked ith healthcare and she gets my top rating.
"Dr. Veronica Ruelas, OD",Optometrist,"Danielle S., verified patient",
"Dr. Veronica Ruelas, OD",Optometrist,Initials hidden,Awesome.
"Dr. Veronica Ruelas, OD",Optometrist,"Priscilla G., verified patient","Dr. Ruelas and her staff we absolutely fantastic! She answered all of my questions and concerns, and recommended a great plan for me to follow. I'm an so happy to have found her! Overall great experience. Thank you, thank you! "
"Dr. Veronica Ruelas, OD",Optometrist,"Kc I., verified patient",She was fantastic! Very professional and very knowledgeable. 
"Dr. Veronica Ruelas, OD",Optometrist,"Drew P., verified patient","Great experience. Dr. Ruelas and her staff were very professional, prompt and courteous. "
"Dr. Veronica Ruelas, OD",Optometrist,"Moses S., verified patient",Awesome visit! Everyone was friendly and welcoming. The visit was quick and Dr. Ruelas is awesome. I'm thoroughly happy with my visit today and plan to be back in the future. 
"Dr. Veronica Ruelas, OD",Optometrist,Initials hidden,
"Dr. Veronica Ruelas, OD",Optometrist,"Neha S., verified patient","Dr Veronica is a very amicable and welcoming person. She solved all my anxiety, is a very good listener and she explained to me my test results. Her office was also very proficient in processing my paperwork and insurance. Definitely recommend."
"Dr. Veronica Ruelas, OD",Optometrist,"Carly D., verified patient",One of the better providers I have been to in the city. She answered all my questions and made me feel more confident in understanding the key questions regarding my eye care.
"Dr. Veronica Ruelas, OD",Optometrist,"Dylan S., verified patient",
"Dr. Veronica Ruelas, OD",Optometrist,"Blaine N., verified patient",
"Dr. Veronica Ruelas, OD",Optometrist,"Daniel G., verified patient",She was fantastic! Really welcoming and helpful! Would definitely recommend. 
"Dr. Veronica Ruelas, OD",Optometrist,"Heather C., verified patient",She is fantastic! Great energy and really through! 
"Dr. Veronica Ruelas, OD",Optometrist,"Deanna B., verified patient",Dr. Ruelas was very friendly and knowledgeable! I had a pleasant experience and highly recommend this doctor. 
"Dr. Veronica Ruelas, OD",Optometrist,Initials hidden,The Zocdoc  appointment did not go through.  They squeezed me.  
"Dr. Veronica Ruelas, OD",Optometrist,"Petrina R., verified patient",
"Dr. Nicole Aucoin, OD",Optometrist,"Taha A., verified patient","All of them are friendly and professional. 
"
"Dr. Nicole Aucoin, OD",Optometrist,"Jennie K., verified patient",
"Dr. Nicole Aucoin, OD",Optometrist,"Ken B., verified patient","It is always a pleasure to meet with Dr. Aucoin, even for a basic checkup. She is thorough, professional yet friendly, and eager to provide answers to my questions — in short, an excellent OD. "
"Dr. Nicole Aucoin, OD",Optometrist,"Jonathan T., verified patient",
"Dr. Nicole Aucoin, OD",Optometrist,"Joelle K., verified patient",The staff was really welcoming and professional. I barely waited 5 minutes to be seen. The office was super clean. I had a great experience and will continue to come back. 
"Dr. Nicole Aucoin, OD",Optometrist,"Jackie R., verified patient",Nicole was super friendly and nice – I'd definitely recommend her! 
"Dr. Nicole Aucoin, OD",Optometrist,"Javier C., verified patient","Excellent doctor.
"
"Dr. Nicole Aucoin, OD",Optometrist,"Sylvia Cynthia A., verified patient",
"Dr. Nicole Aucoin, OD",Optometrist,"Dorothy C., verified patient","Yes she very professional, she explained everything to me! "
"Dr. Nicole Aucoin, OD",Optometrist,"Kevin K., verified patient","I would have given 5 stars for all categories, but the office was fairly delayed this morning, due to extenuating city-wide travel circumstances that were outside of their control.  Other than that, I had a very pleasant experience with Dr. Aucoin and the office staff."
"Dr. Nicole Aucoin, OD",Optometrist,Initials hidden,"Dr Aucoin was very insightful, informative, and gentle. I really appreciated her approach and would certainly come to her again."
"Dr. Nicole Aucoin, OD",Optometrist,"Genevieve H., verified patient","Staff was professional and friendly, wait time was minimal, and I felt comfortable with the recommended course of action that Dr. Aucoin presented.  "
"Dr. Nicole Aucoin, OD",Optometrist,"Harriet G., verified patient",I like this practice because you are seen right away for preliminary eye tests. It was about 45 minutes before I saw the Doctor but I was already dilated and ready to be examined. There was never any nonproductive waiting time.
"Dr. Nicole Aucoin, OD",Optometrist,"Crystal F., verified patient",Dr. Aucoin was extremely professional and so nice and so were the staff that  worked there. If i had any questions she would answer them. I had  a great experience  and will go there from now on. 
"Dr. Nicole Aucoin, OD",Optometrist,"Helen P., verified patient","Dr Aucoin is professional and very thorough.  She takes the time to listen to my complaint and gives me all available options with pros and cons for every option.   She has a great personality and super pleasant.

   "
"Dr. Nicole Aucoin, OD",Optometrist,"Tracey B., verified patient",Both this doctor and her staff were amazingly competent and friendly.  No problem at all with wait time.  I would recommend.
"Dr. Nicole Aucoin, OD",Optometrist,"Sarah E., verified patient",
"Dr. Nicole Aucoin, OD",Optometrist,"Max B., verified patient","I read a lot of reviews on here about long wait times and unprofessional staff, but decided to give it a shot anyway. I guess they've cleaned up their act here because everyone was friendly and professional, and I was seen pretty much right away!"
"Dr. Nicole Aucoin, OD",Optometrist,"Charles R., verified patient","Great staff, quick, to the point service. Very kind. "
"Dr. Nicole Aucoin, OD",Optometrist,"Normandie L., verified patient",The wait time was much longer than expected though the staff were nice.
"Dr. Nicole Aucoin, OD",Optometrist,Initials hidden,Just terrible 
"Dr. Nicole Aucoin, OD",Optometrist,"Anthony R., verified patient",Mostly positive.  
"Dr. Nicole Aucoin, OD",Optometrist,"Rory B., verified patient",Very solid experience. 
"Dr. Nicole Aucoin, OD",Optometrist,Initials hidden,"She was amazing, highly recommend this doctor. "
"Dr. Nicole Aucoin, OD",Optometrist,Initials hidden,"It should be noted that they do not fit for contacts at this location. This was not made clear to me on the site. However, Ivana the woman at the front desk is awesome. "
"Dr. Nicole Aucoin, OD",Optometrist,Initials hidden,great visit!
"Dr. Nicole Aucoin, OD",Optometrist,"Latesha P., verified patient",Dr. Aucoin was nice enough once I finally got to see her.  The wait was too long.
"Dr. Nicole Aucoin, OD",Optometrist,"Aaron K., verified patient",Nicole and staff were very thorough. Thanks for the diagnosis and treatment! 
"Dr. Nicole Aucoin, OD",Optometrist,"Michael B., verified patient",I Received a thorough professional examination. 
"Dr. Nicole Aucoin, OD",Optometrist,"Andrea W., verified patient","Overall, the Dr was very pleasant and thorough. The wait was a bit long. The office is busy. The staff were professional and friendly. "
"Dr. Nicole Aucoin, OD",Optometrist,Initials hidden,
"Dr. Nicole Aucoin, OD",Optometrist,"Sabrina H., verified patient",
"Dr. Nicole Aucoin, OD",Optometrist,"Utpal B., verified patient",Only downside is that office assistant used eye drop and did not ask if we were driving. Eye drop made the vision blurry. It was very hard to drive back after the visit. 
"Dr. Nicole Aucoin, OD",Optometrist,"Kenny P., verified patient",Straight and to the point. Good job. 
"Dr. Nicole Aucoin, OD",Optometrist,"Greg D., verified patient","Great doctor, very kind. However they are not technically an optometrist so you have an extra fee if you would like to get a contact prescription. "
"Dr. Nicole Aucoin, OD",Optometrist,"David S., verified patient",Thorough exam. Very professional; Dr. Aucoin listens to a patient and responds to questions.
"Dr. Nicole Aucoin, OD",Optometrist,"Gabriel G., verified patient","I like her, she is friendly but still very professional. I will continue to use her as my optometrist."
"Dr. Nicole Aucoin, OD",Optometrist,Initials hidden,
"Dr. Nicole Aucoin, OD",Optometrist,"Lior S., verified patient","Deposited the fact that I had to wait for about 15 minutes, everything else went super smoothly and easy. Doctor Aucoin and her intern did an amazing job, they were very nice and kind and were willing to answer any questions I had. "
"Dr. Nicole Aucoin, OD",Optometrist,"Alexa H., verified patient","Dr. Aucoin was lovely, going above and beyond to not only diagnose/treat me but also helping to figure out how to prescribe given my insurance situation. I wish I didn't have to wait so long but that's my only complaint. "
"Dr. Nicole Aucoin, OD",Optometrist,"Gabriel G., verified patient",Great.
"Dr. Nicole Aucoin, OD",Optometrist,"Christina S., verified patient","Efficient, friendly, informative. Would see again. (Pun intentional.)"
"Dr. Nicole Aucoin, OD",Optometrist,"Gabrielle B., verified patient","The doctor was very night, but the women who got me set up to see the doctor was very rude and seemed to just be going through the motions. "
"Dr. Nicole Aucoin, OD",Optometrist,Initials hidden,Doctor was great. Waiting time made the experience miserable. Probably won't ever go back.
"Dr. Nicole Aucoin, OD",Optometrist,"Kokei O., verified patient",
"Dr. Nicole Aucoin, OD",Optometrist,"Wilson D., verified patient",
"Dr. Nicole Aucoin, OD",Optometrist,"Linda F., verified patient",
"Dr. Nicole Aucoin, OD",Optometrist,"Priscilla G., verified patient",Dr. Aucoin and her staff were wonderful! She answered all of my questions and concerns. She was very professional and caring. I highly recommend her. 
"Dr. Nicole Aucoin, OD",Optometrist,Initials hidden,
"Dr. Nicole Aucoin, OD",Optometrist,"Helen P., verified patient",
"Dr. Michael Cohn, OD",Optometrist,"Marcus L., verified patient",
"Dr. Michael Cohn, OD",Optometrist,"Jennifer W., verified patient","I was really happy with it - he keeps things simple,  and I got help for my new prescription right away. Also, the shop didn't do any 'upselling' with me, happy that I'll get my new glasses soon"
"Dr. Michael Cohn, OD",Optometrist,Initials hidden,
"Dr. Michael Cohn, OD",Optometrist,"Paris M., verified patient",Great service very professional was in and out in under 30 minutes. Took my Medicaid insurance got decent glasses that I liked and worked well for my eyes
"Dr. Michael Cohn, OD",Optometrist,Initials hidden,Dr Cohn was extremely friendly and informative. I asked him several questions about my glasses and he was happy to answer them all. Would definitely recommend!
"Dr. Michael Cohn, OD",Optometrist,"Michel D., verified patient",Awesome doctor very atencioned and good person.
"Dr. Michael Cohn, OD",Optometrist,Initials hidden,"Great, straight to the point yet very informative.
"
"Dr. Michael Cohn, OD",Optometrist,"Emmanuell M., verified patient",Dr. Cohn is friendly and engaging. This is my second annual check-up.
"Dr. Michael Cohn, OD",Optometrist,"Johnson V., verified patient","Good Guy, But Costly"
"Dr. Michael Cohn, OD",Optometrist,"Steven T., verified patient","Service was fast, friendly and efficient. Dr. Cohn was great."
"Dr. Michael Cohn, OD",Optometrist,"Jazmin N., verified patient", Great doctor very polite and explained everything .
"Dr. Michael Cohn, OD",Optometrist,"Justin S., verified patient",Great experience
"Dr. Michael Cohn, OD",Optometrist,"Russell T., verified patient",Explained everything I needed to know and more. Best eye exam experience I’ve ever had!
"Dr. Michael Cohn, OD",Optometrist,"Bradley G., verified patient",Excellent visit!
"Dr. Michael Cohn, OD",Optometrist,"Elizabeth H., verified patient",Not clean 
"Dr. Michael Cohn, OD",Optometrist,"Jennifer F., verified patient","Very smart and patient doctor,  will continue to go as long as I can."
"Dr. Michael Cohn, OD",Optometrist,"Maisie W., verified patient","I waited over 20 minutes to be seen. I was the first appointment of the day and so to me, in NYC, this is unacceptable."
"Dr. Michael Cohn, OD",Optometrist,Initials hidden,"Dr Cohn was a wonderful doctor!! He was kind, gentle, caring, witty, made me feel at ease and very comfortable. I am so glad I found Dr. Cohn as my new eye doctor."
"Dr. Michael Cohn, OD",Optometrist,"Gabriel G., verified patient",Great visit. Dr. Cohn was very friendly and personable. 
"Dr. Michael Cohn, OD",Optometrist,Initials hidden,
"Dr. Michael Cohn, OD",Optometrist,"Michelle J., verified patient","The Dr was very exacting in everything he did.  
He knows his profession.
Clara 
Clara- Excellent office personnel.  She seemed to understand my need to get in and out."
"Dr. Michael Cohn, OD",Optometrist,"Matt M., verified patient",Dr was nice. He took time to explain the details even though it was just a routine check-up.
"Dr. Michael Cohn, OD",Optometrist,"Monica G., verified patient","My assistant Jackie was great, very helpful in my needs for contacts. Dr. Cohn was patient & informative and really listened to my major concerns. I'd recommend and return in the future. "
"Dr. Michael Cohn, OD",Optometrist,"Krista M., verified patient",Very thorough and explained each step as he went through the appointment. Friendly and knowledgable. 
"Dr. Michael Cohn, OD",Optometrist,Initials hidden,I came in for a checkup and for some advice about my options. Dr. Cohn was very straight forward with me about his concerns and the risk factors involved with all of these treatments. His honesty was very useful for helping me make my decision. 
"Dr. Michael Cohn, OD",Optometrist,"Sally T., verified patient",Wonderful experience. Dr. Cohn was very helpful in answering all of questions I had. Great bedside manner
"Dr. Michael Cohn, OD",Optometrist,"Aracelio R., verified patient",He was very cordial.  The exam was very efficient.  His staff was very attentive and polite. 
"Dr. Michael Cohn, OD",Optometrist,"Steve C., verified patient","Michael Cohn, OD was great! Really took his time with me on my first visit. The rest of the staff was also super friendly and helpful.  He answered all my questions and I learned some stuff too. Definitely would recommend him. Definitely will go back."
"Dr. Michael Cohn, OD",Optometrist,"Faramarz F., verified patient",
"Dr. Michael Cohn, OD",Optometrist,"Alexander S., verified patient",Cool
"Dr. Michael Cohn, OD",Optometrist,"Abul H., verified patient",Amazing as always
"Dr. Michael Cohn, OD",Optometrist,"Michael C., verified patient","Asked if I could come in earlier than my appointment time and the staff was more than happy to oblige! You can tell Dr. Michael loves his craft, and he takes the time to explain to you what's happening and why."
"Dr. Michael Cohn, OD",Optometrist,Initials hidden,Wasn't a great experience. 
"Dr. Michael Cohn, OD",Optometrist,"Angelina C., verified patient","Courteous, friendly, knowledgeable, helpful and an all around nice guy.   "
"Dr. Michael Cohn, OD",Optometrist,"Vivian L., verified patient",Very efficient and I appreciated him taking the time to explain why he was doing what he was doing. His staff was also very quick and helpful despite having multiple other customers to take care of. 
"Dr. Michael Cohn, OD",Optometrist,"Jessica K., verified patient","The doctor is wonderful, his staff is atrocious. "
"Dr. Michael Cohn, OD",Optometrist,"Jenna J., verified patient",Dr. Michael Cohn was very patient and accommodating throughout the visit.  He is obviously very knowledgeable and took the time to explain all of his decisions and conclusions with me.  The ladies who works with him are also very sweet and helpful.  I highly recommend this office to new patients.
"Dr. Michael Cohn, OD",Optometrist,"Edwin O., verified patient",I went in for contact lenses. Dr. Cohn is always courteous and fast too. I have never had a problem with him or his staff. Great experience.
"Dr. Michael Cohn, OD",Optometrist,"Christopher T., verified patient",Very professional and friendly! Answered all my questions and made my son feel comfortable.
"Dr. Michael Cohn, OD",Optometrist,"Jon M., verified patient","I came in for an eye exam for eyeglasses. Dr. Cohn was friendly and informative. His staff was professional and helpful, and spent time with me when I asked to try on a variety of styles of glasses."
"Dr. Michael Cohn, OD",Optometrist,Initials hidden,
"Dr. Michael Cohn, OD",Optometrist,Initials hidden,Had an eye problem and the doctor stressed that he couldn't really help me because this was my first time seeing him. I've never had this problem anywhere else before. The appointment felt hostile..will not be back. 
"Dr. Michael Cohn, OD",Optometrist,Initials hidden,"Doctor Cohn was polite and accurate in recommendation but the office staff didn't provide prescription on time, I had to call 3 times to remind, hopefully it's going to improved. "
"Dr. Michael Cohn, OD",Optometrist,"Matthew S., verified patient",Great and very efficient and friendly! 
"Dr. Michael Cohn, OD",Optometrist,"Alessandra B., verified patient",
"Dr. Michael Cohn, OD",Optometrist,"Jennifer H., verified patient",
"Dr. Michael Cohn, OD",Optometrist,"Matthew S., verified patient",Professional. Well spoken. Provided expert advice for my eye care needs (glasses and contacts). Highly recommended 
"Dr. Michael Cohn, OD",Optometrist,"Melissa V., verified patient",Dr. Michael was excellent - he took great care to explain everything he was doing and why which I greatly appreciated.  He even showed me before and after printouts from his machine which showed how much we had corrected my prescription with the changes.  Very clear communicator!
"Dr. Michael Cohn, OD",Optometrist,"J H., verified patient","Good service, and good selection of glasses."
"Dr. Michael Cohn, OD",Optometrist,Initials hidden,Great eye doctor!! He was very helpful and even explained why my prescription changed and why it shouldn't worry me. I walked out and everything seemed SO CLEAR! 
"Dr. Lilan Le, OD",Optometrist,"Jane L., verified patient",
"Dr. Lilan Le, OD",Optometrist,"Jacob J., verified patient",I had such a wonderful appointment  with Dr. Le. It has been many years since my last eye exam and she carefully explained each step. The women in the reception area were fantastic as well. Can't recommend this office enough!  
"Dr. Lilan Le, OD",Optometrist,Initials hidden,
"Dr. Lilan Le, OD",Optometrist,Initials hidden,Amazing personalities & very helpful!
"Dr. Lilan Le, OD",Optometrist,"Natalie G., verified patient","The visit was excellent, and Dr. Le was wonderful. The only issue is they promised to email my prescription, and I'm used to receiving that immediately from optometrists but am still waiting for it quite a few hours later. "
"Dr. Lilan Le, OD",Optometrist,"Gretchen M., verified patient",Lilan and her team were very professional and friendly - they helped me with the daunting task of finding the right pair of eyeglasses and the exam and care given were excellent.  Thank you!
"Dr. Lilan Le, OD",Optometrist,"Caroline D., verified patient","Great appointment, was seen straight away, she addressed all my concerns and fitted me with some great glasses. "
"Dr. Lilan Le, OD",Optometrist,Initials hidden,Definitely not an ophthalmologist but she is good 
"Dr. Lilan Le, OD",Optometrist,"Julie Anne G., verified patient",
"Dr. Lilan Le, OD",Optometrist,Initials hidden,
"Dr. Lilan Le, OD",Optometrist,Initials hidden,
"Dr. Lilan Le, OD",Optometrist,Initials hidden,
"Dr. Lilan Le, OD",Optometrist,"Melissa P., verified patient",
"Dr. Lilan Le, OD",Optometrist,Initials hidden,
"Dr. Lilan Le, OD",Optometrist,Initials hidden,
"Dr. Lilan Le, OD",Optometrist,Initials hidden,
"Dr. Lilan Le, OD",Optometrist,"Curt T., verified patient",
"Dr. Lilan Le, OD",Optometrist,"Trey G., verified patient",
"Dr. Lilan Le, OD",Optometrist,"Natalie R., verified patient",
"Dr. Lilan Le, OD",Optometrist,"Tiffany P., verified patient",
"Dr. Lilan Le, OD",Optometrist,"Amber J., verified patient",
"Dr. Lilan Le, OD",Optometrist,Initials hidden,
"Dr. Lilan Le, OD",Optometrist,Initials hidden,
"Dr. Lilan Le, OD",Optometrist,"Michael M., verified patient",
"Dr. Lilan Le, OD",Optometrist,Initials hidden,
"Dr. Natan Dorfman, OD",Optometrist,Initials hidden,"Best eye exam I've ever had. Great, easy service. THANK YOU"
"Dr. Natan Dorfman, OD",Optometrist,"Christine P., verified patient",I've been a patient at Eye and Health for over a decade and have always been pleased with the courtesy of the staff and the thoroughness of Dr. Dorfman and the other doctors in this practice.
"Dr. Natan Dorfman, OD",Optometrist,"Sherry L., verified patient","This was the best experience I have had in a very long time with an eye exam.  Everyone was incredibly knowledgable, very friendly and went above and beyond to provide exceptional service.  "
"Dr. Natan Dorfman, OD",Optometrist,"Laila R., verified patient",
"Dr. Natan Dorfman, OD",Optometrist,"Emma S., verified patient",Really friendly & explained everything so well & answered any questions I had. Even talked to my mom on the phone to explain the importance of the lenses I needed.
"Dr. Natan Dorfman, OD",Optometrist,"Trey W., verified patient",
"Dr. Natan Dorfman, OD",Optometrist,Initials hidden,Very positive experience.
"Dr. Natan Dorfman, OD",Optometrist,"Mitchell A., verified patient",
"Dr. Natan Dorfman, OD",Optometrist,"Denay R., verified patient","Very polite, very patient—overall a great doctor."
"Dr. Natan Dorfman, OD",Optometrist,"Joseph L., verified patient","All I wanted was an eye exam, but my appointment turned into an uncomfortably hard sell on glasses, lenses, etc. I would love to find an eye doctor who just gives an exam and let's you walk free. "
"Dr. Natan Dorfman, OD",Optometrist,Initials hidden,Really nice and informative. Cares about your health and makes the visit enjoyable. 
"Dr. Natan Dorfman, OD",Optometrist,"Jessica M., verified patient",I arrived 15 minutes late and waited about 1 hour and half to see the doctor. I visit with the doctor pasted 5 minutes. 
"Dr. Natan Dorfman, OD",Optometrist,"Gregory N., verified patient",put off visiting the doc for the past couple of years but very glad I returned and got what I needed to see better (which is essential when you work with computers).  Amazing staff - super friendly and all pro's at what they do.  
"Dr. Natan Dorfman, OD",Optometrist,Initials hidden,My visit with Dr. Dorfman was wonderful. He and his staff are all lovely and professional. I highly recommend! 
"Dr. Natan Dorfman, OD",Optometrist,"Christine P., verified patient",I have been a patient at Eye and Health for over a decade and the experience has always been pleasant.  I've seen every eye doctor who works there and they are all extremely professional and thorough.  The staff is extremely friendly and helpful.  I highly recommend! 
"Dr. Natan Dorfman, OD",Optometrist,"Brady E., verified patient",Amazing experience. Found my new primary care doctor for anything eye-related in NYC.
"Dr. Natan Dorfman, OD",Optometrist,"David F., verified patient","Location was convenient and the visit was quick, easy and thorough."
"Dr. Natan Dorfman, OD",Optometrist,"Kaitlyn W., verified patient",Very knowledgeable and professional.  Great staff working there!
"Dr. Natan Dorfman, OD",Optometrist,Initials hidden,The optometrist I saw was welcoming. She explained everything she was doing and was patient when I flinched during some of the tests. The woman who helped me pick out glasses was also very helpful.  Would recommend. 
"Dr. Natan Dorfman, OD",Optometrist,"Gabriel W., verified patient",I felt that the office was far too pushy to up sell me on products instead of actually listening to me and treating me for the reason I came in for. Very disappointing and I would not return or recommend.
"Dr. Natan Dorfman, OD",Optometrist,"Hans A., verified patient",Front desk staff and Dr. Dorfman were top notch.  Thanks so much!
"Dr. Natan Dorfman, OD",Optometrist,"Margaret F., verified patient",Very nice visit! I don't usually write reviews but I had such a nice visit I wanted to share my experience. Staff was very nice and I was seen immediately. Clean and relaxed atmosphere as well! 
"Dr. Natan Dorfman, OD",Optometrist,Initials hidden,"Great staff, great location, great availability. "
"Dr. Natan Dorfman, OD",Optometrist,"Andy D., verified patient",Natan is a good guy. He did a nice job.
