doctor,doctor_type,name,text
"Dr. Maria Sequeira, MD",Internist,"Matthew A., verified patient","Very friendly, asks a lot of questions and is thorough. I always make the journey into the city from Brooklyn just to see her! "
"Dr. Maria Sequeira, MD",Internist,Initials hidden,"She was courteous, kind and smart. Minimal wait times. Courteous staff. "
"Dr. Maria Sequeira, MD",Internist,Initials hidden,"Excellent bedside manner, the nurses and staff were fabulous, patient and kind as well. They were very calming and answered right away when I called afterwards with an insurance question. Dr. Sequiera was fabulous, she was very sensitive to mental health issues and various treatment options. "
"Dr. Maria Sequeira, MD",Internist,"Andrea O., verified patient","This entire appointment was pleasant from the easy paperwork, to the kind nurses, and finally the excellent Dr. Sequeira! Kind, professional, I was very much at ease even when having blood drawn (the worst!) "
"Dr. Maria Sequeira, MD",Internist,"Hannah A., verified patient",She's great. Very friendly and kind. Listens to you and responds very respectfully. Asks you how you are besides why you're there to see her. I feel very comfortable seeing her and going to see her.
"Dr. Maria Sequeira, MD",Internist,"Danielle W., verified patient",She is so sweet and informative and I’ve recommended her to everyone!
"Dr. Maria Sequeira, MD",Internist,"Gabriela Z., verified patient",Dr. Sequeira was very kind and thorough. She patiently listen to all my concerns and was very considerate of my time. 
"Dr. Maria Sequeira, MD",Internist,"Ted L., verified patient","Almost no waiting time. Dr. Sequeira was affable, thorough, and professional."
"Dr. Maria Sequeira, MD",Internist,"Tiye R., verified patient",She was very attentive. 
"Dr. Maria Sequeira, MD",Internist,"Margaret S., verified patient",Everyone in the office was extremely nice and professional. I would definitely 
"Dr. Maria Sequeira, MD",Internist,Initials hidden,
"Dr. Maria Sequeira, MD",Internist,"Brooke P., verified patient",
"Dr. Maria Sequeira, MD",Internist,"Kyle S., verified patient",Dr. Maria is so nice and easy to talk to! Everyone in her office was very friendly and comforting. A very pleasant experience!
"Dr. Maria Sequeira, MD",Internist,"Roslyn C., verified patient",She and her staff were extremerky pleasant and patient. The office was very nice and clean. It was a pisityive experience
"Dr. Maria Sequeira, MD",Internist,"Gena D., verified patient","Engaging, thoughtful and didn't rush through the visit. Gave me her candid viewpoint on things, which I appreciated. "
"Dr. Maria Sequeira, MD",Internist,"Janice R., verified patient",Maria took her time and was great! Thank you.
"Dr. Maria Sequeira, MD",Internist,Initials hidden,Office was professional and very clean and Dr. Maria was very thorough and sweet.
"Dr. Maria Sequeira, MD",Internist,"Nathan K., verified patient","Excellent. A thoughtful, thorough and caring doctor."
"Dr. Maria Sequeira, MD",Internist,Initials hidden,Dr. Sequeira was very attentive and kind. The appointment was efficient and addressed all of my needs. 
"Dr. Maria Sequeira, MD",Internist,"Danielle W., verified patient",Amazing! She was so sweet and patient and knowledgeable and had impeccable bedside manner. I have already referred her to a friend and will continue to do so!
"Dr. Maria Sequeira, MD",Internist,"Fernando E., verified patient","I visited this doctor the day after Christmas so the office was empty and they attended me right away. The space was modern, very clean and the personnel at the front desk was nice and friendly. "
"Dr. Maria Sequeira, MD",Internist,"Shawana M., verified patient",Dr. Sequeira is a sweetheart. Her staff was very kind and helpful. quiet clean office. easy to get to location. 
"Dr. Maria Sequeira, MD",Internist,"Collin K., verified patient",Appreciated that she went out of her way to call after I had left the appointment with something additional she thought of
"Dr. Maria Sequeira, MD",Internist,"Nathan K., verified patient",Excellent experience. The doctor was thorough and had a great manner.
"Dr. Maria Sequeira, MD",Internist,"Martha H., verified patient","Kind, attentive doctor and nurse. Fancy, clean office. "
"Dr. Maria Sequeira, MD",Internist,"Florence Z., verified patient","Dr. Sequeira was warm, listened to all of my questions and offered solutions.  She contacted me immediately when my blood work came in and then spent time on the phone with me going over it.  "
"Dr. Maria Sequeira, MD",Internist,"Marco L., verified patient","Dr. Sequeira and her staff are very professional . Whenever i visit there isn't a long wait and Dr. Sequeira is a very good doctor and is such a very down to earth nice person .

"
"Dr. Maria Sequeira, MD",Internist,"Sandra V., verified patient","Dr. sequeira is caring, kind, very thorough and efficient. I highly recommend her."
"Dr. Maria Sequeira, MD",Internist,"Mallika S., verified patient","Terrible bedside manner & rude. Laughed in my face at my serious health concerns and said 'it's not my specialty, why are you here?'
Although I was advised to find a primary care doctor at Mount Sinai by the specialists I currently see. "
"Dr. Maria Sequeira, MD",Internist,"Mansi K., verified patient",Very personable staff. No wait time. Efficient operation.
"Dr. Maria Sequeira, MD",Internist,"Patrick C., verified patient",Very friendly and professional doctor and staff!
"Dr. Maria Sequeira, MD",Internist,"Tessa M., verified patient","I'd highly recommend Dr. Sequeira. She's warm and friendly, and she took the time to answered all of my questions thoroughly.  The appointment was efficient (no waiting), but I didn't feel rushed at all.    "
"Dr. Maria Sequeira, MD",Internist,Initials hidden,
"Dr. Maria Sequeira, MD",Internist,"Sean P., verified patient","She was friendly and wasn't intimidating, but I felt very rushed. I came in for a general check up and was out in 2 minutes. They had me full out a form and she immediately said ""oh we don't need that"". If you're in a hurry, a great option. 
"
"Dr. Maria Sequeira, MD",Internist,"Adam B., verified patient","A great first experience, looks like I found my new PCP!"
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist","Patricia S., verified patient","He is understanding and respects your decisions..works with your needs..considerate..
Great with recommendations."
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist","Marcella W., verified patient",I don't appreciate a doctor making you wait that long on your first visit. It unproffessional. 
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist",Initials hidden,
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist",Initials hidden,
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist","Sheri W., verified patient",
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist",Initials hidden,
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist","Patricia S., verified patient","He is understanding and respects your decisions..works with your needs..considerate..
Great with recommendations."
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist","Marcella W., verified patient",I don't appreciate a doctor making you wait that long on your first visit. It unproffessional. 
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist",Initials hidden,
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist",Initials hidden,
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist","Sheri W., verified patient",
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist",Initials hidden,
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist","Patricia S., verified patient","He is understanding and respects your decisions..works with your needs..considerate..
Great with recommendations."
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist","Marcella W., verified patient",I don't appreciate a doctor making you wait that long on your first visit. It unproffessional. 
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist",Initials hidden,
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist",Initials hidden,
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist","Sheri W., verified patient",
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist",Initials hidden,
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist","Patricia S., verified patient","He is understanding and respects your decisions..works with your needs..considerate..
Great with recommendations."
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist","Marcella W., verified patient",I don't appreciate a doctor making you wait that long on your first visit. It unproffessional. 
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist",Initials hidden,
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist",Initials hidden,
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist","Sheri W., verified patient",
"Dr. Tanuj Palvia, MD","Anesthesiologist, Pain Management Specialist",Initials hidden,
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Jeron K., verified patient",Dr Flowers is an awesome Physician. Very precise and hands on with her patient's  and my son love her. 
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Jayden R., verified patient","Dr. Massop-Flowers is a kind, caring patient doctor. She has great bedside manner, my kids love her."
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Elayshobey C., verified patient",It was my sons first visit and he and I were both very pleased. The staffs professionalism and hospitality were notable as well as the doctor being very thorough. And the wait time didn’t exist!
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Rize R., verified patient",Dr. Alicia Massop Flowers is very caring and great with my 3 months old. 
"Dr. Alicia Massop-Flowers, DO",Pediatrician,Initials hidden,I love this doctor but I don’t know whether it’s her or her staff that is all over the place when it comes to scheduling patients.  They absolutely suck at that. Other than that she is a wonderful doctor.
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Saadad R., verified patient",
"Dr. Alicia Massop-Flowers, DO",Pediatrician,Initials hidden,"My 15- month old has been coming to Dr. Flowers since she was 1 month and it has always been a pleasure .. she is amazing and would recommend her to anyone. The young MAs/LPNs  that work there are also always polite helpful, and gentle when giving vaccines. "
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Ryan L., verified patient",excellent!
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Salaambia C., verified patient",Very nice. Professional answered all questions. Shes very thourough and communicates very well.
"Dr. Alicia Massop-Flowers, DO",Pediatrician,Initials hidden,She is a great doctor.  She is very patient and takes her time with her patients. 
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Shaquan C., verified patient",She is always exceptional when my sister or I visit. I wish I could continue to see her as an adult:)
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Dakota M., verified patient","Dr Flowers was amazing. She was great with my daughter, super informative, and I'm so glad I was refered to her office. The office and staff are all great and very pleasant."
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Makai C., verified patient",Great!  
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Harper-anaïs M., verified patient",my daughter loves Dr. Massop-Flowers!
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Rylie B., verified patient",This was our first visit. She was great answered all of my questions and concerns. Had some great information.
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Lillian D., verified patient",
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Jonathan R., verified patient",The Doctor took her time to review my son's medical history was forthcoming with how to best proceed concerning his care and was also available to follow-up with any questions or concerns I may have.
"Dr. Alicia Massop-Flowers, DO",Pediatrician,Initials hidden,
"Dr. Alicia Massop-Flowers, DO",Pediatrician,Initials hidden,
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Saint G., verified patient",She's excellent very professional . Very kind and comforting towards my son. Great doctor
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Stefan W., verified patient",Everyone in the office is really great and genuine. Very professional and actually care about patients 
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Neymar B., verified patient",I LOVE HER!IM GLAD I FOUND HER PERFECT PEDS DOCTOR! 
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Ricardo B., verified patient",Very friendly and a clean office.  Dr Flowers explain the symptoms before prescribing medications. Great doctor and staff
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Leanae B., verified patient",I totally love Dr.Flowers & her wonderful staff! They treat their patients like family providing great professionalism & care!
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Kailey H., verified patient","The visit was exceptional. Loved Dr. Flowers and her front office staff. Everything was wonderful.
"
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Landon J., verified patient","My visit was very pleasant, Dr. Flowers made my son feel comfortable, she is also very thorough, I would recommend her as the best Pediatrician!!"
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Jeremiah C., verified patient",She was very thorough with asking questions about medical history for my son as well as our family's medical history. She did not rush and made him feel extremely comfortable. 
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Neymar B., verified patient",i really loved it my son was very comfortable 
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Taylor D., verified patient",She is awesome!
"Dr. Alicia Massop-Flowers, DO",Pediatrician,Initials hidden,Great experience with the doctor.  She was very thorough and explained in detail everything we needed to do with our son.  
"Dr. Alicia Massop-Flowers, DO",Pediatrician,Initials hidden,"I found this doctor through ZocDoc, best decision ever. Dr. Flowers is very very smart. She took the time out to explain everything that my son needs. I love this doctor! I made her my son's new primary physician. "
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Deonte P., verified patient",She was wonderful. My son love her. She was very on point with us. I will definitely recommend her.
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Jovana R., verified patient",Dr. Flowers is excellent.  She addresses all my concerns and is very reassuring.  She is very compassionate and knowledgeable.  The wait time isn't bad at all and the office staff and nurses are awesome.
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Jadell C., verified patient",She's amazing!!!  
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Jordan A., verified patient","She was warm, very sociable and pleasant. Her staff was very pleasant and helpful as well. "
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Bradley W., verified patient","Dr. Flowers is everything you would look for in your child's doctor. She was super sweet with my little lo, took her time answering all my questions and made me feel at ease. So happy I found my sons Doctor!! "
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Zayn M., verified patient",
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Drew G., verified patient","Doctor Flowers made my daughter feel comfortable and relax. She took her time while examining my daughter and was very gentile! My daughter loved her right away , she is really good with children. "
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Devin W., verified patient",always a great experience 
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Avik N., verified patient","Went for annua exam and Dr. Masson-Flowers was very helpful, caring and provided all information that we needed. "
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Leanae B., verified patient",I love this Office! The staff & Dr. Flowers are wonderful! 
"Dr. Alicia Massop-Flowers, DO",Pediatrician,Initials hidden,She was receptive and very informative. 
"Dr. Alicia Massop-Flowers, DO",Pediatrician,Initials hidden,Very good service
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Amare W., verified patient",I WAS VERY HAPPY.  THE OFFICE WAS VERY CLEAN.  I CHANGED MY CHILDS PCP TO DR.FLOWERS
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Aniyah E., verified patient",First visit  went extremely well doctor was very thorough .... Very understanding too the patients needs and wants
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Kamahree A., verified patient",She was awesome my son loves her she is phenomenal with kids 
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Devin W., verified patient",She is amazing... Makes my son feel so comfortable and at ease due to the fact that he dislikes the doctors office visits.. Always nice and professional 
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Morgan F., verified patient",Very good pediatric ....& a very nice women!
"Dr. Alicia Massop-Flowers, DO",Pediatrician,Initials hidden,
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Senbi B., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,"Divina Lilian S., verified patient","Great doctor!  Very friendly and personable staff, plus they keep a clean kid friendly facility. I'll definitely continue to schedule additional follow up appointments for my kids. "
"Dr. Ana Olivero, MD",Pediatrician,Initials hidden,Nurses are wonderful.  I was expecting more at my appointment with my second child.
"Dr. Ana Olivero, MD",Pediatrician,"Shakira And Shania N., verified patient","Our appointment was at 2:30, we were called at 2:34.  Excellent! "
"Dr. Ana Olivero, MD",Pediatrician,"Jaeda B., verified patient","I love it personally!!! I was with the same pediatrician for a while, I had to get a new one and I completely recommended. Very professional and a great location."
"Dr. Ana Olivero, MD",Pediatrician,"Isaiah A., verified patient",She was very sweet and gentle with my son. The staff is also very nice as well. I will continue to bring my son here.
"Dr. Ana Olivero, MD",Pediatrician,"Glen D., verified patient","we used to see NP Erin Hannah and she was fantastic!!! 
Dr. Olivero is ok, Not the best bedside manner but overall just ok. "
"Dr. Ana Olivero, MD",Pediatrician,Initials hidden,It's better than waiting 2 -3 hrs. to be seen in a Hospital. Love all the staff. Very friendly.
"Dr. Ana Olivero, MD",Pediatrician,"Martha F., verified patient",My visit with Dr. Oliver was excellent.  Dr. Oliver is very professional. 
"Dr. Ana Olivero, MD",Pediatrician,Initials hidden,
"Dr. Ana Olivero, MD",Pediatrician,"Dakota D., verified patient",I like the fact that they look into the computer for the past and present notes..this helps see who patient was and is.
"Dr. Ana Olivero, MD",Pediatrician,"Vismely P., verified patient",she is great as a person and more as a professional. i'm 100% happy with dr. olivero...
"Dr. Ana Olivero, MD",Pediatrician,"Mya C., verified patient",Very friendly and caring!
"Dr. Ana Olivero, MD",Pediatrician,Initials hidden,
"Dr. Ana Olivero, MD",Pediatrician,Initials hidden,
"Dr. Ana Olivero, MD",Pediatrician,"Tiana F., verified patient","They are The best .."""
"Dr. Ana Olivero, MD",Pediatrician,Initials hidden,"I would recommend Dr.olivero pleasant office setting. Front desk questionable,  Dr. Assistant's very very nice. Always so sweet and helpful"
"Dr. Ana Olivero, MD",Pediatrician,"Christa C., verified patient","Excekebte! Christa y yo nos sentimos muy satisfecho de haberlo hecho contacto con ustedes. Espero que todo marche bien en el futuro, y que las necesidades de salud que Christa tenga, les sean suplida como en el dia de hoy. Gracias."
"Dr. Ana Olivero, MD",Pediatrician,"Tasia H., verified patient","I Loved Dr. Olivero! See was thorough, not rushed and was very pleasant."
"Dr. Ana Olivero, MD",Pediatrician,"Jeremiah S., verified patient",everyone was friendly and helpful however the wait was a little too long. but once seen i was given a lot of detailed information and attention from the doctor which could be why i had to wait so long 
"Dr. Ana Olivero, MD",Pediatrician,"Pedro L., verified patient","Great Doctors, short wait time and really professional."
"Dr. Ana Olivero, MD",Pediatrician,"Katherine F., verified patient",Expectacular!!!ue
"Dr. Ana Olivero, MD",Pediatrician,"Katherine F., verified patient",Que es una persona muy profesional y educada. 
"Dr. Ana Olivero, MD",Pediatrician,Initials hidden,She was great!
"Dr. Ana Olivero, MD",Pediatrician,"Eldon G., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,"Ethan V., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,"Jeriah S., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,"Kendra J., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,"Shaylise W., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,"Sofia A., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,"Sophia G., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,"Sofia A., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,"Alana R., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,"Zyeke G., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,"Isaac G., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,"Abigail M., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,"Rileigh L., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,"Haily P., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,Initials hidden,
"Dr. Ana Olivero, MD",Pediatrician,"Tiana F., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,"Ashanti C., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,"Darlyanah F., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,Initials hidden,
"Dr. Ana Olivero, MD",Pediatrician,Initials hidden,
"Dr. Ana Olivero, MD",Pediatrician,Initials hidden,
"Dr. Ana Olivero, MD",Pediatrician,"Elvin M., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,Initials hidden,
"Dr. Ana Olivero, MD",Pediatrician,"Khaleesi V., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,"Ana Maria T., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,"Kalila B., verified patient",
"Dr. Ana Olivero, MD",Pediatrician,Initials hidden,
"Dr. Elvin Akturk, DO",Pediatrician,"Damian R., verified patient",She was great! Very helpful.
"Dr. Elvin Akturk, DO",Pediatrician,"Jaiden P., verified patient","Great! Fast and most  importantly,  DO Akturk  did a head to toe examine which am very please with. The staff is friendly. "
"Dr. Elvin Akturk, DO",Pediatrician,"JE, verified patient","Excellent! Very kind, patient, and thorough. I felt extremely pleased with her attention & care."
"Dr. Elvin Akturk, DO",Pediatrician,"LW, verified patient",I was very comfortable with Dr. Akturk everything was well explained.
"Dr. Elvin Akturk, DO",Pediatrician,"EC, verified patient",She was great & very helpful. Def a great experience & my son liked her a lot!
"Dr. Elvin Akturk, DO",Pediatrician,"Ahmet Ender O., verified patient",
"Dr. Elvin Akturk, DO",Pediatrician,Initials hidden,
"Dr. Elvin Akturk, DO",Pediatrician,"Shawn X., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Anna-maria C., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Joy A., verified patient","I'm SO glad I found Dr. Anderson, she's kind and VERY knowledgeable. A rare find in primary care for NYC, I couldn't recommend her more highly. "
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Akram A., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Lauren J., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Elyse A., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Gregory F., verified patient",Excessive wait time.
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Laura B., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Alexay C., verified patient","Need to make it easier to speak to the Dr. by phone after 1st consultation.
Imperative to be able to get a prescription renewed by phone. "
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist",Initials hidden,"Slight mix-up in the waiting room over my appointment time, but it wasn't a big deal. Dr. Anderson is professional, gentle, experienced, smart, and helpful. I felt very comfortable being with her and asking her questions. The nurses were very kind as well. "
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Diser A., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Izel F., verified patient",Dr. Anderson was very warm and professional. I felt like she had been my doctor for years. The staff is also super. Will definitely be good back. 
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Jordana G., verified patient",The office was a little...unconventional for a doctor's office. The rooms were cluttered and multi-purpose. But Dr. Anderson was lovely and seemed very knowledgeable. 
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Amelia K., verified patient",They didn't have the vaccine we came to get.
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Christina P., verified patient","Although I had to wait a while, she's worth the wait. She's very nice, concerned and concerned about her patients. The staff is very helpful and proactive as well. She made me feel very comfortable talking with her. I look forward to our next appointment."
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Goshay D., verified patient",She is wonderful and very knowledgeable.
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Julia D., verified patient","Dr. Anderson was patient, kind, and knowledgeable. I recommend her!"
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Brian T., verified patient",Had a bit of a wait time of at least an hour but my interaction with the doctor made up for it.  She made me feel comfortable and will most likely return
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist",Initials hidden,
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist",Initials hidden,"All in all, the doctor is very good. She seemed overwhelmed during this visit but won't hold it against her. On the other hand, the staff is absolutely horrible - Very unprofessional, and plain rude. I waited 2.5 hours to complete the full visit. "
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist",Initials hidden,
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Sarah R., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Edgar O., verified patient",2nd time at this office and felt comfortable as always. I was treated great and felt comfortable and at ease with the recommendations. The office is close to home and the staff is great. The Dr. is extremely pleasant and very receptive.  
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Rachel S., verified patient",Dr. Anderson is wonderful. She is kind and thorough. Well worth the time in the waiting room.
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Jennifer C., verified patient",Dr. Anderson is delightful!  She was so kind and so responsive to all of my questions.  She also went out of her way to write me two referals and I really appreciated that!
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Gina M., verified patient","She is an amazing doctor, very knowledgeable and professional."
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Aisha L., verified patient","Very personable, patient, committed to spending time with each patient, so worth the wait. Highly professional and a great physician overall."
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Alberto M., verified patient",The App gave me the wrong Doctor I'm looking for a psychiatrist you got me a general Doctor this resulted in the complete waist of my day and my time
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Alexi B., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist",Initials hidden,
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Jeff C., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Querube S., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Loren C., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist",Initials hidden,
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Malik P., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist",Initials hidden,
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Andrea S., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist",Initials hidden,
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist",Initials hidden,
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Adam C., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Querube S., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist",Initials hidden,
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist",Initials hidden,
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Sabra B., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Princejames L., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Ketty V., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Elyse S., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Demet A., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Elyse S., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist","Geovannie C., verified patient",
"Dr. Angelique Anderson, MD","Pediatrician, Primary Care Doctor, Internist",Initials hidden,
"Lorena Tobias, NP, DNP","Pediatric Nurse Practitioner, Nurse Practitioner","Trezian E., verified patient","She was very thorough and I felt very comfortable talking to her regarding my health,"
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Jeron K., verified patient",Dr Flowers is an awesome Physician. Very precise and hands on with her patient's  and my son love her. 
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Jayden R., verified patient","Dr. Massop-Flowers is a kind, caring patient doctor. She has great bedside manner, my kids love her."
"Dr. Alicia Massop-Flowers, DO",Pediatrician,"Elayshobey C., verified patient",It was my sons first visit and he and I were both very pleased. The staffs professionalism and hospitality were notable as well as the doctor being very thorough. And the wait time didn’t exist!
